customer_id,region,segment,customer_tier
11915,North,SMB,Gold
11916,South,SMB,Silver
11917,East,Enterprise,Silver
11918,North,Enterprise,Gold
11919,North,Enterprise,Platinum
11920,North,SMB,Platinum
11921,North,SMB,Gold
11922,East,Enterprise,Gold
11923,South,SMB,Silver
11924,East,SMB,Silver
11925,South,Enterprise,Platinum
11926,East,SMB,Silver
11927,West,SMB,Platinum
11928,West,Enterprise,Gold
11929,West,SMB,Platinum
11930,West,SMB,Platinum
11931,North,Enterprise,Silver
11932,North,Enterprise,Gold
11933,East,SMB,Gold
11934,East,SMB,Gold
11935,West,Enterprise,Platinum
11936,South,SMB,Silver
11937,West,SMB,Silver
11938,East,SMB,Platinum
11939,West,Enterprise,Gold
11940,East,Enterprise,Gold
11941,West,SMB,Gold
11942,South,Enterprise,Gold
11943,West,Enterprise,Gold
11944,South,SMB,Silver
11945,South,SMB,Gold
11946,East,SMB,Gold
11947,South,Enterprise,Gold
11948,North,SMB,Gold
11949,North,SMB,Gold
11950,North,SMB,Gold
11951,East,SMB,Gold
11952,North,Enterprise,Gold
11953,East,SMB,Gold
11954,East,Enterprise,Gold
11955,North,SMB,Silver
11956,South,SMB,Silver
11957,West,Enterprise,Silver
11958,East,SMB,Gold
11959,North,SMB,Platinum
11960,East,Enterprise,Gold
11961,South,SMB,Platinum
11962,South,SMB,Silver
11963,North,SMB,Gold
11964,East,SMB,Silver
11965,West,Enterprise,Silver
11966,West,Enterprise,Silver
11967,East,SMB,Silver
11968,East,Enterprise,Gold
11969,East,Enterprise,Gold
11970,North,SMB,Gold
11971,South,SMB,Platinum
11972,West,SMB,Platinum
11973,North,Enterprise,Platinum
11974,East,Enterprise,Silver
11975,East,SMB,Platinum
11976,South,Enterprise,Silver
11977,East,SMB,Platinum
11978,North,SMB,Silver
11979,North,Enterprise,Gold
11980,South,SMB,Gold
11981,North,SMB,Gold
11982,West,SMB,Silver
11983,North,SMB,Gold
11984,North,SMB,Silver
11985,North,SMB,Gold
11986,West,Enterprise,Gold
11987,East,Enterprise,Platinum
11988,North,SMB,Silver
11989,South,SMB,Gold
11990,West,Enterprise,Silver
11991,South,SMB,Platinum
11992,North,SMB,Gold
11993,South,SMB,Gold
11994,North,SMB,Gold
11995,West,SMB,Gold
11996,South,SMB,Silver
11997,South,SMB,Silver
11998,North,Enterprise,Gold
11999,North,Enterprise,Gold
12000,East,SMB,Gold
12001,North,Enterprise,Silver
12002,North,SMB,Silver
12003,East,SMB,Gold
12004,North,Enterprise,Gold
12005,North,SMB,Silver
12006,East,SMB,Gold
12007,West,SMB,Silver
12008,West,Enterprise,Gold
12009,North,SMB,Platinum
12010,North,Enterprise,Gold
12011,East,Enterprise,Gold
12012,East,Enterprise,Silver
12013,West,SMB,Gold
12014,South,SMB,Gold
12015,North,SMB,Silver
12016,South,SMB,Platinum
12017,South,Enterprise,Gold
12018,East,SMB,Gold
12019,North,Enterprise,Platinum
12020,North,SMB,Platinum
12021,East,Enterprise,Gold
12022,South,SMB,Platinum
12023,East,SMB,Gold
12024,West,Enterprise,Gold
12025,North,SMB,Gold
12026,West,SMB,Gold
12027,East,SMB,Gold
12028,North,SMB,Platinum
12029,West,Enterprise,Gold
12030,West,Enterprise,Gold
12031,South,SMB,Silver
12032,North,SMB,Gold
12033,West,SMB,Gold
12034,West,Enterprise,Silver
12035,South,Enterprise,Silver
12036,West,Enterprise,Silver
12037,West,SMB,Platinum
12038,West,SMB,Platinum
12039,South,SMB,Gold
12040,West,SMB,Platinum
12041,West,Enterprise,Gold
12042,North,SMB,Silver
12043,North,Enterprise,Gold
12044,South,SMB,Platinum
12045,East,Enterprise,Platinum
12046,North,SMB,Silver
12047,South,SMB,Gold
12048,West,SMB,Silver
12049,West,Enterprise,Silver
12050,South,SMB,Silver
12051,West,Enterprise,Silver
12052,West,SMB,Gold
12053,East,SMB,Silver
12054,West,Enterprise,Gold
12055,North,SMB,Gold
12056,West,SMB,Gold
12057,South,SMB,Gold
12058,East,Enterprise,Platinum
12059,West,SMB,Platinum
12060,South,SMB,Gold
12061,North,SMB,Silver
12062,West,SMB,Gold
12063,East,SMB,Gold
12064,West,SMB,Gold
12065,South,Enterprise,Platinum
12066,East,SMB,Gold
12067,West,Enterprise,Silver
12068,North,Enterprise,Gold
12069,East,Enterprise,Gold
12070,North,SMB,Silver
12071,South,SMB,Platinum
12072,West,Enterprise,Gold
12073,North,SMB,Silver
12074,South,SMB,Gold
12075,West,Enterprise,Platinum
12076,South,SMB,Gold
12077,North,SMB,Gold
12078,South,SMB,Gold
12079,East,Enterprise,Silver
12080,West,SMB,Platinum
12081,South,Enterprise,Platinum
12082,North,SMB,Gold
12083,West,SMB,Silver
12084,East,SMB,Silver
12085,West,SMB,Silver
12086,East,SMB,Gold
12087,West,SMB,Silver
12088,South,Enterprise,Silver
12089,South,SMB,Gold
12090,North,SMB,Silver
12091,East,SMB,Silver
12092,North,Enterprise,Silver
12093,South,SMB,Silver
12094,East,SMB,Silver
12095,North,Enterprise,Silver
12096,North,SMB,Gold
12097,North,SMB,Silver
12098,North,SMB,Gold
12099,North,Enterprise,Silver
12100,East,SMB,Silver
12101,North,SMB,Silver
12102,East,Enterprise,Silver
12103,North,SMB,Gold
12104,South,Enterprise,Gold
12105,South,SMB,Platinum
12106,North,SMB,Platinum
12107,West,SMB,Gold
12108,South,SMB,Gold
12109,East,SMB,Platinum
12110,North,SMB,Gold
12111,East,SMB,Gold
12112,West,Enterprise,Silver
12113,North,SMB,Gold
12114,South,Enterprise,Platinum
12115,East,Enterprise,Silver
12116,South,Enterprise,Gold
12117,South,Enterprise,Gold
12118,North,SMB,Platinum
12119,East,Enterprise,Silver
12120,West,Enterprise,Platinum
12121,South,Enterprise,Silver
12122,North,SMB,Gold
12123,North,Enterprise,Platinum
12124,West,Enterprise,Platinum
12125,North,Enterprise,Gold
12126,South,SMB,Silver
12127,North,SMB,Platinum
12128,East,Enterprise,Silver
12129,East,SMB,Gold
12130,South,SMB,Gold
12131,East,Enterprise,Platinum
12132,West,SMB,Silver
12133,North,SMB,Gold
12134,South,SMB,Platinum
12135,West,SMB,Gold
12136,North,SMB,Gold
12137,West,SMB,Gold
12138,South,SMB,Platinum
12139,South,SMB,Silver
12140,West,Enterprise,Gold
12141,North,SMB,Silver
12142,East,SMB,Gold
12143,East,SMB,Gold
12144,West,Enterprise,Silver
12145,South,Enterprise,Gold
12146,North,SMB,Gold
12147,North,SMB,Platinum
12148,South,SMB,Silver
12149,East,Enterprise,Platinum
12150,North,SMB,Silver
12151,West,SMB,Gold
12152,East,Enterprise,Platinum
12153,West,Enterprise,Platinum
12154,East,SMB,Silver
12155,South,Enterprise,Silver
12156,West,SMB,Gold
12157,West,Enterprise,Gold
12158,South,SMB,Gold
12159,West,SMB,Gold
12160,East,SMB,Gold
12161,North,SMB,Silver
12162,North,SMB,Gold
12163,South,SMB,Silver
12164,East,SMB,Platinum
12165,West,SMB,Platinum
12166,West,Enterprise,Silver
12167,North,SMB,Gold
12168,West,SMB,Gold
12169,North,SMB,Silver
12170,South,SMB,Gold
12171,West,SMB,Platinum
12172,East,SMB,Gold
12173,West,SMB,Gold
12174,North,SMB,Platinum
12175,South,Enterprise,Gold
12176,North,SMB,Gold
12177,West,SMB,Platinum
12178,North,SMB,Silver
12179,North,Enterprise,Gold
12180,South,SMB,Gold
12181,East,Enterprise,Gold
12182,West,SMB,Silver
12183,South,SMB,Gold
12184,East,Enterprise,Gold
12185,North,Enterprise,Platinum
12186,East,SMB,Silver
12187,North,SMB,Gold
12188,North,SMB,Platinum
12189,South,Enterprise,Gold
12190,North,SMB,Platinum
12191,South,SMB,Silver
12192,East,SMB,Silver
12193,East,SMB,Gold
12194,North,SMB,Silver
12195,South,SMB,Gold
12196,North,SMB,Silver
12197,South,SMB,Gold
12198,South,SMB,Platinum
12199,South,SMB,Silver
12200,East,SMB,Silver
12201,South,SMB,Silver
12202,East,SMB,Silver
12203,South,SMB,Gold
12204,East,Enterprise,Gold
12205,West,SMB,Platinum
12206,East,SMB,Platinum
12207,East,SMB,Gold
12208,North,SMB,Gold
12209,South,SMB,Gold
12210,West,SMB,Gold
12211,North,SMB,Gold
12212,South,SMB,Gold
12213,West,SMB,Gold
12214,West,Enterprise,Silver
12215,West,Enterprise,Gold
12216,South,Enterprise,Platinum
12217,West,SMB,Gold
12218,West,Enterprise,Silver
12219,North,Enterprise,Gold
12220,East,Enterprise,Silver
12221,South,SMB,Platinum
12222,East,Enterprise,Gold
12223,North,SMB,Gold
12224,East,SMB,Silver
12225,West,SMB,Gold
12226,West,Enterprise,Platinum
12227,South,Enterprise,Gold
12228,South,SMB,Gold
12229,South,SMB,Silver
12230,North,SMB,Gold
12231,South,SMB,Platinum
12232,North,SMB,Gold
12233,West,SMB,Gold
12234,East,Enterprise,Gold
12235,West,SMB,Gold
12236,West,SMB,Gold
12237,West,Enterprise,Silver
12238,South,Enterprise,Gold
12239,South,Enterprise,Silver
12240,South,SMB,Silver
12241,East,Enterprise,Gold
12242,South,SMB,Platinum
12243,North,Enterprise,Silver
12244,West,Enterprise,Silver
12245,East,Enterprise,Gold
12246,East,SMB,Gold
12247,East,SMB,Gold
12248,East,Enterprise,Platinum
12249,East,Enterprise,Silver
12250,North,SMB,Gold
12251,West,Enterprise,Silver
12252,East,SMB,Gold
12253,West,SMB,Gold
12254,South,SMB,Gold
12255,East,SMB,Gold
12256,East,SMB,Silver
12257,West,Enterprise,Gold
12258,East,SMB,Silver
12259,East,SMB,Silver
12260,East,Enterprise,Gold
12261,North,Enterprise,Platinum
12262,North,SMB,Silver
12263,East,SMB,Gold
12264,North,SMB,Silver
12265,South,Enterprise,Gold
12266,East,SMB,Platinum
12267,South,SMB,Silver
12268,West,Enterprise,Silver
12269,South,SMB,Silver
12270,West,SMB,Platinum
12271,East,Enterprise,Silver
12272,West,SMB,Gold
12273,West,SMB,Gold
12274,South,Enterprise,Silver
12275,South,Enterprise,Gold
12276,South,SMB,Platinum
12277,East,SMB,Gold
12278,East,Enterprise,Gold
12279,South,SMB,Silver
12280,East,SMB,Gold
12281,East,SMB,Silver
12282,West,SMB,Silver
12283,West,Enterprise,Platinum
12284,South,SMB,Platinum
12285,East,Enterprise,Gold
12286,West,Enterprise,Silver
12287,North,Enterprise,Gold
12288,East,Enterprise,Silver
12289,North,Enterprise,Gold
12290,South,SMB,Gold
12291,East,SMB,Platinum
12292,South,Enterprise,Platinum
12293,South,SMB,Silver
12294,South,SMB,Silver
12295,South,SMB,Gold
12296,South,SMB,Gold
12297,East,Enterprise,Gold
12298,North,Enterprise,Platinum
12299,East,SMB,Gold
12300,East,Enterprise,Gold
12301,East,SMB,Gold
12302,West,Enterprise,Gold
12303,West,SMB,Silver
12304,East,Enterprise,Gold
12305,North,SMB,Gold
12306,East,SMB,Gold
12307,South,Enterprise,Silver
12308,West,SMB,Gold
12309,West,Enterprise,Platinum
12310,East,SMB,Silver
12311,East,SMB,Gold
12312,North,SMB,Platinum
12313,North,SMB,Gold
12314,South,SMB,Silver
12315,East,Enterprise,Gold
12316,East,SMB,Gold
12317,East,Enterprise,Platinum
12318,West,SMB,Gold
12319,South,SMB,Platinum
12320,North,SMB,Gold
12321,West,SMB,Gold
12322,West,Enterprise,Gold
12323,West,SMB,Gold
12324,West,SMB,Gold
12325,South,SMB,Gold
12326,East,SMB,Platinum
12327,North,SMB,Gold
12328,North,SMB,Gold
12329,West,SMB,Silver
12330,West,Enterprise,Silver
12331,South,Enterprise,Silver
12332,West,SMB,Gold
12333,North,SMB,Gold
12334,North,Enterprise,Silver
12335,East,Enterprise,Gold
12336,East,Enterprise,Platinum
12337,North,Enterprise,Silver
12338,North,SMB,Platinum
12339,South,Enterprise,Gold
12340,South,Enterprise,Gold
12341,North,SMB,Silver
12342,West,SMB,Silver
12343,East,SMB,Silver
12344,North,SMB,Gold
12345,West,SMB,Gold
12346,North,SMB,Platinum
12347,East,SMB,Gold
12348,East,SMB,Silver
12349,South,SMB,Gold
12350,South,Enterprise,Platinum
12351,South,SMB,Gold
12352,South,Enterprise,Gold
12353,East,Enterprise,Gold
12354,West,Enterprise,Gold
12355,West,Enterprise,Gold
12356,West,SMB,Gold
12357,North,SMB,Platinum
12358,South,SMB,Silver
12359,South,Enterprise,Gold
12360,East,SMB,Gold
12361,East,SMB,Gold
12362,North,Enterprise,Gold
12363,North,Enterprise,Silver
12364,West,Enterprise,Silver
12365,East,SMB,Platinum
12366,South,SMB,Platinum
12367,West,SMB,Gold
12368,South,SMB,Gold
12369,West,Enterprise,Silver
12370,South,SMB,Gold
12371,North,SMB,Gold
12372,West,Enterprise,Gold
12373,South,SMB,Gold
12374,South,Enterprise,Platinum
12375,East,Enterprise,Silver
12376,West,Enterprise,Platinum
12377,South,SMB,Silver
12378,East,SMB,Platinum
12379,South,Enterprise,Silver
12380,West,Enterprise,Platinum
12381,North,SMB,Gold
12382,West,SMB,Gold
12383,West,SMB,Platinum
12384,South,Enterprise,Gold
12385,South,SMB,Gold
12386,West,SMB,Gold
12387,East,SMB,Gold
12388,East,SMB,Silver
12389,East,Enterprise,Platinum
12390,South,SMB,Platinum
12391,South,SMB,Gold
12392,West,SMB,Silver
12393,North,SMB,Silver
12394,South,SMB,Gold
12395,West,SMB,Silver
12396,West,SMB,Silver
12397,North,Enterprise,Gold
12398,East,SMB,Platinum
12399,West,Enterprise,Gold
12400,West,SMB,Gold
12401,West,SMB,Gold
12402,East,SMB,Gold
12403,East,SMB,Gold
12404,North,SMB,Platinum
12405,South,SMB,Silver
12406,East,SMB,Gold
12407,South,SMB,Gold
12408,South,SMB,Silver
12409,East,SMB,Gold
12410,West,SMB,Gold
12411,North,Enterprise,Gold
12412,South,SMB,Silver
12413,West,Enterprise,Platinum
12414,East,SMB,Silver
12415,South,Enterprise,Silver
12416,South,SMB,Gold
12417,South,Enterprise,Gold
12418,West,SMB,Gold
12419,West,SMB,Gold
12420,West,SMB,Gold
12421,South,SMB,Silver
12422,South,Enterprise,Gold
12423,North,SMB,Platinum
12424,North,SMB,Gold
12425,West,SMB,Gold
12426,West,SMB,Gold
12427,East,SMB,Gold
12428,West,SMB,Silver
12429,North,SMB,Gold
12430,North,SMB,Silver
12431,North,SMB,Silver
12432,South,SMB,Platinum
12433,South,SMB,Gold
12434,West,SMB,Gold
12435,East,SMB,Platinum
12436,East,Enterprise,Gold
12437,East,Enterprise,Gold
12438,South,Enterprise,Platinum
12439,North,SMB,Platinum
12440,North,Enterprise,Platinum
12441,South,SMB,Platinum
12442,East,SMB,Gold
12443,East,SMB,Gold
12444,West,Enterprise,Silver
12445,West,Enterprise,Platinum
12446,East,SMB,Silver
12447,South,SMB,Platinum
12448,East,SMB,Gold
12449,West,Enterprise,Gold
12450,East,Enterprise,Silver
12451,South,SMB,Platinum
12452,North,SMB,Silver
12453,South,SMB,Platinum
12454,South,Enterprise,Gold
12455,West,Enterprise,Gold
12456,South,SMB,Silver
12457,South,SMB,Silver
12458,West,Enterprise,Gold
12459,West,SMB,Silver
12460,North,Enterprise,Silver
12461,East,SMB,Gold
12462,South,Enterprise,Gold
12463,West,Enterprise,Platinum
12464,North,SMB,Gold
12465,East,Enterprise,Silver
12466,West,SMB,Gold
12467,East,Enterprise,Silver
12468,East,Enterprise,Silver
12469,South,SMB,Silver
12470,South,SMB,Platinum
12471,West,SMB,Gold
12472,East,Enterprise,Platinum
12473,West,Enterprise,Silver
12474,West,SMB,Gold
12475,East,Enterprise,Gold
12476,West,SMB,Gold
12477,East,SMB,Platinum
12478,East,SMB,Gold
12479,East,SMB,Platinum
12480,East,SMB,Gold
12481,North,SMB,Silver
12482,East,SMB,Gold
12483,South,Enterprise,Silver
12484,South,SMB,Gold
12485,South,SMB,Silver
12486,East,SMB,Silver
12487,South,Enterprise,Silver
12488,North,Enterprise,Platinum
12489,West,Enterprise,Silver
12490,East,Enterprise,Gold
12491,South,SMB,Gold
12492,North,SMB,Gold
12493,West,Enterprise,Gold
12494,North,Enterprise,Gold
12495,South,SMB,Platinum
12496,North,Enterprise,Silver
12497,West,Enterprise,Gold
12498,South,Enterprise,Platinum
12499,West,Enterprise,Gold
12500,North,SMB,Gold
12501,East,SMB,Platinum
12502,East,SMB,Platinum
12503,East,SMB,Silver
12504,East,Enterprise,Silver
12505,West,SMB,Platinum
12506,East,SMB,Gold
12507,West,SMB,Gold
12508,South,Enterprise,Gold
12509,East,SMB,Gold
12510,West,SMB,Platinum
12511,East,SMB,Gold
12512,East,SMB,Platinum
12513,East,Enterprise,Gold
12514,West,Enterprise,Silver
12515,North,SMB,Silver
12516,East,Enterprise,Silver
12517,East,SMB,Silver
12518,South,Enterprise,Platinum
12519,North,SMB,Silver
12520,West,Enterprise,Gold
12521,South,SMB,Silver
12522,East,SMB,Silver
12523,South,SMB,Gold
12524,South,SMB,Gold
12525,East,Enterprise,Gold
12526,North,SMB,Gold
12527,North,SMB,Silver
12528,South,Enterprise,Silver
12529,East,SMB,Platinum
12530,West,Enterprise,Gold
12531,South,SMB,Platinum
12532,West,SMB,Silver
12533,South,Enterprise,Silver
12534,South,SMB,Gold
12535,East,SMB,Gold
12536,East,Enterprise,Silver
12537,West,SMB,Gold
12538,West,Enterprise,Silver
12539,North,Enterprise,Gold
12540,East,SMB,Platinum
12541,South,Enterprise,Gold
12542,South,SMB,Gold
12543,North,SMB,Gold
12544,East,Enterprise,Gold
12545,South,Enterprise,Silver
12546,North,Enterprise,Silver
12547,North,Enterprise,Gold
12548,South,SMB,Gold
12549,South,SMB,Gold
12550,West,SMB,Gold
12551,East,SMB,Gold
12552,West,SMB,Silver
12553,North,Enterprise,Silver
12554,South,SMB,Platinum
12555,West,Enterprise,Silver
12556,North,Enterprise,Silver
12557,East,SMB,Silver
12558,South,SMB,Gold
12559,West,SMB,Silver
12560,East,SMB,Gold
12561,West,Enterprise,Platinum
12562,North,SMB,Platinum
12563,East,Enterprise,Platinum
12564,West,Enterprise,Gold
12565,East,SMB,Gold
12566,North,Enterprise,Silver
12567,East,SMB,Silver
12568,West,SMB,Silver
12569,North,SMB,Gold
12570,South,SMB,Silver
12571,West,SMB,Gold
12572,West,Enterprise,Gold
12573,North,SMB,Gold
12574,North,SMB,Silver
12575,South,SMB,Platinum
12576,West,SMB,Silver
12577,North,SMB,Silver
12578,South,SMB,Silver
12579,South,SMB,Silver
12580,North,SMB,Gold
12581,West,SMB,Silver
12582,East,Enterprise,Silver
12583,East,SMB,Silver
12584,South,Enterprise,Silver
12585,East,SMB,Silver
12586,East,SMB,Platinum
12587,North,SMB,Silver
12588,South,SMB,Gold
12589,West,SMB,Gold
12590,South,Enterprise,Gold
12591,North,SMB,Gold
12592,East,Enterprise,Gold
12593,West,SMB,Silver
12594,South,SMB,Silver
12595,East,SMB,Gold
12596,South,SMB,Gold
12597,West,Enterprise,Silver
12598,South,Enterprise,Gold
12599,South,Enterprise,Gold
12600,South,SMB,Gold
12601,East,SMB,Silver
12602,West,Enterprise,Gold
12603,West,SMB,Silver
12604,East,Enterprise,Gold
12605,East,SMB,Platinum
12606,East,Enterprise,Platinum
12607,North,Enterprise,Gold
12608,South,Enterprise,Gold
12609,South,SMB,Gold
12610,West,SMB,Gold
12611,South,SMB,Gold
12612,North,Enterprise,Silver
12613,East,Enterprise,Silver
12614,West,SMB,Silver
12615,West,SMB,Silver
12616,South,SMB,Gold
12617,West,Enterprise,Platinum
12618,East,SMB,Gold
12619,West,SMB,Gold
12620,East,SMB,Gold
12621,North,SMB,Silver
12622,North,Enterprise,Silver
12623,East,SMB,Gold
12624,South,SMB,Gold
12625,West,SMB,Gold
12626,South,SMB,Silver
12627,West,SMB,Platinum
12628,North,SMB,Gold
12629,North,SMB,Silver
12630,North,SMB,Silver
12631,West,Enterprise,Gold
12632,North,Enterprise,Platinum
12633,North,Enterprise,Gold
12634,North,Enterprise,Silver
12635,North,SMB,Gold
12636,South,SMB,Silver
12637,North,Enterprise,Gold
12638,North,SMB,Gold
12639,South,SMB,Silver
12640,South,SMB,Gold
12641,West,SMB,Gold
12642,East,SMB,Gold
12643,North,SMB,Silver
12644,North,SMB,Platinum
12645,North,Enterprise,Gold
12646,West,SMB,Gold
12647,North,Enterprise,Gold
12648,East,SMB,Silver
12649,South,SMB,Gold
12650,West,SMB,Gold
12651,South,SMB,Gold
12652,North,SMB,Silver
12653,North,SMB,Platinum
12654,North,Enterprise,Silver
12655,East,Enterprise,Platinum
12656,East,SMB,Gold
12657,West,SMB,Gold
12658,South,SMB,Gold
12659,North,SMB,Platinum
12660,North,SMB,Platinum
12661,North,Enterprise,Gold
12662,North,SMB,Silver
12663,East,Enterprise,Silver
12664,South,SMB,Platinum
12665,South,Enterprise,Gold
12666,West,SMB,Silver
12667,East,Enterprise,Gold
12668,North,Enterprise,Silver
12669,South,SMB,Gold
12670,South,SMB,Silver
12671,East,Enterprise,Gold
12672,West,Enterprise,Platinum
12673,West,SMB,Gold
12674,North,SMB,Gold
12675,West,SMB,Gold
12676,South,SMB,Gold
12677,West,SMB,Gold
12678,North,SMB,Gold
12679,South,SMB,Gold
12680,West,Enterprise,Gold
12681,West,Enterprise,Platinum
12682,East,SMB,Gold
12683,North,Enterprise,Gold
12684,West,SMB,Silver
12685,East,SMB,Silver
12686,South,Enterprise,Platinum
12687,East,SMB,Gold
12688,East,SMB,Platinum
12689,West,SMB,Platinum
12690,West,SMB,Gold
12691,West,Enterprise,Platinum
12692,East,Enterprise,Gold
12693,South,Enterprise,Gold
12694,North,Enterprise,Gold
12695,East,Enterprise,Platinum
12696,West,Enterprise,Gold
12697,North,SMB,Gold
12698,South,Enterprise,Gold
12699,North,SMB,Platinum
12700,West,Enterprise,Platinum
12701,East,SMB,Gold
12702,East,Enterprise,Silver
12703,West,Enterprise,Platinum
12704,East,Enterprise,Gold
12705,West,Enterprise,Gold
12706,East,SMB,Gold
12707,East,SMB,Silver
12708,East,SMB,Silver
12709,South,SMB,Platinum
12710,South,SMB,Gold
12711,West,SMB,Gold
12712,South,SMB,Silver
12713,West,Enterprise,Silver
12714,North,Enterprise,Platinum
12715,North,SMB,Gold
12716,South,SMB,Silver
12717,North,SMB,Gold
12718,North,SMB,Gold
12719,East,SMB,Gold
12720,East,SMB,Platinum
12721,West,SMB,Silver
12722,North,SMB,Silver
12723,West,SMB,Gold
12724,West,SMB,Gold
12725,North,Enterprise,Gold
12726,South,Enterprise,Platinum
12727,North,SMB,Platinum
12728,East,SMB,Platinum
12729,North,SMB,Silver
12730,South,SMB,Gold
12731,West,SMB,Platinum
12732,West,SMB,Gold
12733,East,SMB,Platinum
12734,East,SMB,Platinum
12735,East,Enterprise,Gold
12736,West,SMB,Gold
12737,East,SMB,Gold
12738,North,SMB,Gold
12739,West,SMB,Gold
12740,South,Enterprise,Gold
12741,West,SMB,Gold
12742,North,SMB,Gold
12743,North,SMB,Gold
12744,East,SMB,Gold
12745,West,SMB,Gold
12746,West,SMB,Gold
12747,West,Enterprise,Platinum
12748,South,SMB,Gold
12749,East,SMB,Gold
12750,North,SMB,Gold
12751,North,Enterprise,Silver
12752,East,Enterprise,Gold
12753,North,Enterprise,Silver
12754,North,Enterprise,Gold
12755,East,Enterprise,Platinum
12756,North,SMB,Silver
12757,West,Enterprise,Silver
12758,South,Enterprise,Gold
12759,East,SMB,Gold
12760,South,SMB,Gold
12761,North,Enterprise,Silver
12762,North,Enterprise,Platinum
12763,West,Enterprise,Gold
12764,East,Enterprise,Gold
12765,North,Enterprise,Platinum
12766,East,SMB,Silver
12767,East,SMB,Silver
12768,East,SMB,Gold
12769,East,SMB,Gold
12770,East,SMB,Silver
12771,South,SMB,Gold
12772,West,SMB,Gold
12773,East,Enterprise,Gold
12774,South,SMB,Platinum
12775,North,Enterprise,Silver
12776,East,Enterprise,Gold
12777,North,SMB,Gold
12778,East,SMB,Silver
12779,South,Enterprise,Gold
12780,South,Enterprise,Gold
12781,South,SMB,Silver
12782,West,SMB,Platinum
12783,North,SMB,Gold
12784,West,SMB,Gold
12785,East,SMB,Gold
12786,North,SMB,Silver
12787,South,SMB,Gold
12788,North,Enterprise,Silver
12789,South,SMB,Gold
12790,West,Enterprise,Silver
12791,West,Enterprise,Gold
12792,South,Enterprise,Gold
12793,South,SMB,Silver
12794,East,SMB,Platinum
12795,West,Enterprise,Platinum
12796,West,Enterprise,Silver
12797,East,SMB,Silver
12798,West,SMB,Silver
12799,South,Enterprise,Gold
12800,North,SMB,Gold
12801,North,SMB,Gold
12802,West,Enterprise,Gold
12803,East,SMB,Gold
12804,South,SMB,Platinum
12805,North,Enterprise,Gold
12806,South,SMB,Gold
12807,West,SMB,Gold
12808,West,SMB,Gold
12809,North,SMB,Silver
12810,West,Enterprise,Gold
12811,East,SMB,Gold
12812,West,SMB,Gold
12813,West,SMB,Gold
12814,West,SMB,Gold
12815,South,SMB,Gold
12816,South,SMB,Gold
12817,North,SMB,Silver
12818,North,SMB,Gold
12819,North,SMB,Platinum
12820,West,Enterprise,Gold
12821,South,SMB,Silver
12822,East,SMB,Gold
12823,West,SMB,Silver
12824,West,Enterprise,Silver
12825,West,SMB,Platinum
12826,East,Enterprise,Platinum
12827,North,SMB,Gold
12828,East,Enterprise,Gold
12829,North,SMB,Gold
12830,East,Enterprise,Silver
12831,South,Enterprise,Gold
12832,West,SMB,Gold
12833,West,SMB,Gold
12834,West,SMB,Platinum
12835,North,SMB,Silver
12836,East,Enterprise,Gold
12837,South,SMB,Gold
12838,East,SMB,Gold
12839,West,SMB,Silver
12840,South,SMB,Gold
12841,South,Enterprise,Platinum
12842,West,Enterprise,Silver
12843,East,SMB,Silver
12844,West,Enterprise,Gold
12845,East,Enterprise,Gold
12846,South,SMB,Silver
12847,South,Enterprise,Silver
12848,West,SMB,Gold
12849,South,SMB,Gold
12850,North,SMB,Gold
12851,South,Enterprise,Platinum
12852,North,SMB,Gold
12853,South,SMB,Gold
12854,West,SMB,Silver
12855,West,SMB,Platinum
12856,North,Enterprise,Silver
12857,West,SMB,Gold
12858,South,SMB,Gold
12859,South,SMB,Gold
12860,West,SMB,Gold
12861,South,SMB,Gold
12862,East,SMB,Gold
12863,East,SMB,Silver
12864,South,SMB,Gold
12865,West,SMB,Silver
12866,North,SMB,Silver
12867,West,Enterprise,Silver
12868,North,SMB,Gold
12869,West,Enterprise,Silver
12870,South,SMB,Gold
12871,East,SMB,Silver
12872,West,SMB,Gold
12873,North,SMB,Gold
12874,East,SMB,Silver
12875,North,Enterprise,Gold
12876,South,SMB,Gold
12877,East,SMB,Platinum
12878,North,SMB,Platinum
12879,West,Enterprise,Silver
12880,South,Enterprise,Platinum
12881,South,SMB,Silver
12882,South,SMB,Gold
12883,West,SMB,Gold
12884,West,Enterprise,Gold
12885,East,Enterprise,Platinum
12886,West,Enterprise,Silver
12887,East,SMB,Silver
12888,South,SMB,Gold
12889,East,Enterprise,Platinum
12890,North,Enterprise,Gold
12891,South,Enterprise,Platinum
12892,South,SMB,Silver
12893,East,SMB,Silver
12894,South,SMB,Gold
12895,West,Enterprise,Silver
12896,North,SMB,Platinum
12897,East,SMB,Gold
12898,East,SMB,Silver
12899,South,SMB,Platinum
12900,West,SMB,Gold
12901,South,SMB,Gold
12902,South,SMB,Gold
12903,East,Enterprise,Gold
12904,South,Enterprise,Gold
12905,North,SMB,Gold
12906,South,Enterprise,Platinum
12907,South,SMB,Platinum
12908,East,Enterprise,Gold
12909,South,Enterprise,Platinum
12910,West,SMB,Silver
12911,East,SMB,Silver
12912,South,SMB,Gold
12913,North,Enterprise,Silver
12914,North,SMB,Gold
12915,East,SMB,Platinum
12916,East,SMB,Gold
12917,South,Enterprise,Gold
12918,West,Enterprise,Platinum
12919,South,SMB,Gold
12920,North,Enterprise,Platinum
