ticket_id,order_id,product_id,created_date,resolved_date,issue_type,resolution_time_hrs,escalated,satisfaction_rating,support_loss
5781,109857,688,2025-06-17 00:00:00,2025-06-17 04:56:55,TechIssue,4.948743986,FALSE,2,0
5782,109858,280,2025-03-01 00:00:00,2025-03-01 03:21:02,Refund,3.350442389,FALSE,3,0
5783,109867,199,2024-09-06 00:00:00,2024-09-07 03:53:41,Refund,27.89471771,FALSE,4,0
5784,109936,780,2025-02-13 00:00:00,2025-02-13 14:57:44,TechIssue,14.96224099,FALSE,5,0
5785,109955,746,2024-07-22 00:00:00,2024-07-22 18:14:50,TechIssue,18.2473217,FALSE,5,0
5786,109980,545,2024-12-31 00:00:00,2024-12-31 17:46:14,Damage,17.77050305,FALSE,1,0
5787,110021,550,2024-08-29 00:00:00,2024-08-29 23:50:39,Refund,23.84406059,FALSE,3,0
5788,110035,596,2024-08-12 00:00:00,2024-08-12 03:45:07,Refund,3.75185112,FALSE,5,0
5789,110045,355,2024-11-05 00:00:00,2024-11-05 06:07:31,Damage,6.125413348,FALSE,1,0
5790,110097,193,2025-02-20 00:00:00,2025-02-20 02:18:33,Delay,2.309257131,FALSE,2,0
5791,110105,768,2024-09-16 00:00:00,2024-09-16 10:09:03,Refund,10.15092418,FALSE,5,0
5792,110114,57,2024-09-16 00:00:00,2024-09-16 12:14:05,Damage,12.23467172,FALSE,2,0
5793,110118,271,2025-02-13 00:00:00,2025-02-13 08:47:09,TechIssue,8.785755758,FALSE,3,0
5794,110119,240,2024-10-30 00:00:00,2024-10-30 08:34:42,Delay,8.578419586,FALSE,3,0
5795,110125,627,2024-10-16 00:00:00,2024-10-16 20:08:50,Refund,20.14716544,FALSE,3,0
5796,110168,519,2024-08-30 00:00:00,2024-08-31 00:59:53,Refund,24.99797306,FALSE,4,0
5797,110185,30,2024-12-14 00:00:00,2024-12-14 06:47:02,Damage,6.783885626,FALSE,4,0
5798,110186,972,2025-03-23 00:00:00,2025-03-23 19:22:06,Damage,19.36842409,FALSE,3,0
5799,110208,277,2025-05-25 00:00:00,2025-05-25 05:35:40,Damage,5.594539053,FALSE,2,0
5800,110236,931,2025-05-21 00:00:00,2025-05-21 18:18:19,Damage,18.30536834,FALSE,1,0
5801,110258,356,2025-05-20 00:00:00,2025-05-22 01:15:19,Delay,49.25536088,FALSE,2,0
5802,110278,723,2024-11-06 00:00:00,2024-11-06 18:24:30,Delay,18.40821419,FALSE,1,0
5803,110297,284,2025-03-20 00:00:00,2025-03-20 05:57:22,Delay,5.956156176,FALSE,3,0
5804,110340,227,2025-05-12 00:00:00,2025-05-12 14:31:49,Delay,14.53015934,FALSE,3,0
5805,110395,352,2024-07-09 00:00:00,2024-07-09 10:35:41,Refund,10.5948156,FALSE,3,0
5806,110396,175,2024-10-24 00:00:00,2024-10-24 16:32:27,Refund,16.54085338,FALSE,5,0
5807,110425,196,2024-07-02 00:00:00,2024-07-02 01:02:04,Damage,1.034323934,FALSE,1,0
5808,110467,844,2024-10-23 00:00:00,2024-10-23 19:20:32,Delay,19.34211538,FALSE,2,0
5809,110492,972,2025-05-09 00:00:00,2025-05-09 22:24:06,Delay,22.40174071,FALSE,1,0
5810,110502,361,2025-02-02 00:00:00,2025-02-02 20:10:10,Refund,20.1695319,FALSE,4,0
5811,110532,773,2025-01-07 00:00:00,2025-01-07 11:33:17,Refund,11.55463403,FALSE,2,0
5812,110541,795,2025-04-29 00:00:00,2025-04-29 10:29:37,Damage,10.49349513,FALSE,5,0
5813,110552,110,2025-01-05 00:00:00,2025-01-05 12:26:02,TechIssue,12.4337963,FALSE,1,0
5814,110592,567,2024-07-08 00:00:00,2024-07-08 20:21:01,Refund,20.3503863,FALSE,4,0
5815,110631,428,2025-01-16 00:00:00,2025-01-16 18:29:30,TechIssue,18.49161618,TRUE,2,3640.7576
5816,110638,466,2025-02-20 00:00:00,2025-02-20 03:19:22,Refund,3.322887722,FALSE,2,0
5817,110656,779,2024-07-19 00:00:00,2024-07-21 18:37:53,Damage,66.63140672,FALSE,5,0
5818,110701,58,2024-12-11 00:00:00,2024-12-11 22:14:18,Delay,22.23821545,FALSE,1,0
5819,110724,56,2025-04-15 00:00:00,2025-04-18 15:53:13,TechIssue,87.88684928,FALSE,1,0
5820,110740,729,2025-05-25 00:00:00,2025-05-25 03:20:54,Refund,3.348254979,FALSE,1,0
5821,110749,176,2025-06-15 00:00:00,2025-06-17 13:03:49,Delay,61.06361034,FALSE,4,0
5822,110789,907,2025-04-22 00:00:00,2025-04-22 01:48:29,Damage,1.807933202,FALSE,3,0
5823,110798,164,2024-11-06 00:00:00,2024-11-06 22:30:18,Delay,22.50510571,FALSE,3,0
5824,110802,200,2024-08-14 00:00:00,2024-08-14 02:38:52,Refund,2.647683629,FALSE,4,0
5825,110851,307,2025-03-28 00:00:00,2025-03-28 07:02:41,TechIssue,7.04484809,FALSE,2,0
5826,110871,727,2024-12-11 00:00:00,2024-12-11 15:12:22,Delay,15.20606901,FALSE,4,0
5827,110894,54,2025-02-01 00:00:00,2025-02-01 13:28:12,Delay,13.470124,FALSE,2,0
5828,110924,593,2024-10-09 00:00:00,2024-10-09 10:02:22,Damage,10.03954293,FALSE,3,0
5829,110944,601,2024-11-12 00:00:00,2024-11-12 12:41:15,Damage,12.68740941,FALSE,5,0
5830,110956,190,2025-04-29 00:00:00,2025-04-29 13:46:45,TechIssue,13.7790314,FALSE,2,0
5831,110998,230,2024-12-20 00:00:00,2024-12-20 13:25:46,Refund,13.42945048,FALSE,1,0
5832,111018,271,2025-02-24 00:00:00,2025-02-24 16:37:30,TechIssue,16.62502737,FALSE,2,0
5833,111024,519,2024-08-02 00:00:00,2024-08-02 23:23:22,Refund,23.38944072,FALSE,3,0
5834,111067,401,2024-10-16 00:00:00,2024-10-16 21:44:20,TechIssue,21.73900419,FALSE,1,0
5835,111069,104,2024-10-24 00:00:00,2024-10-24 09:54:53,TechIssue,9.914789413,FALSE,5,0
5836,111088,987,2024-11-10 00:00:00,2024-11-10 16:54:02,TechIssue,16.90053367,FALSE,3,0
5837,111108,768,2025-01-27 00:00:00,2025-01-27 14:02:31,Refund,14.04199833,FALSE,2,0
5838,111112,57,2024-12-30 00:00:00,2024-12-30 20:43:05,TechIssue,20.71813334,FALSE,5,0
5839,111122,307,2024-07-07 00:00:00,2024-07-07 14:40:26,Delay,14.67382456,FALSE,2,0
5840,111129,412,2025-03-06 00:00:00,2025-03-06 04:05:28,TechIssue,4.091166449,FALSE,3,0
5841,111132,529,2025-01-15 00:00:00,2025-01-15 10:22:55,Delay,10.38181734,FALSE,2,0
5842,111138,664,2024-07-01 00:00:00,2024-07-01 01:59:36,TechIssue,1.993201852,FALSE,4,0
5843,111154,643,2024-07-21 00:00:00,2024-07-21 14:40:52,Damage,14.68124592,FALSE,3,0
5844,111158,608,2025-04-11 00:00:00,2025-04-12 06:23:31,TechIssue,30.39205908,FALSE,5,0
5845,111178,452,2024-10-22 00:00:00,2024-10-22 23:40:55,Refund,23.68182324,FALSE,3,0
5846,111180,987,2025-03-16 00:00:00,2025-03-16 05:38:09,Damage,5.63574046,FALSE,2,0
5847,111189,783,2025-05-23 00:00:00,2025-05-23 23:12:15,Damage,23.20425977,FALSE,4,0
5848,111191,492,2024-10-04 00:00:00,2024-10-05 14:51:24,TechIssue,38.85665782,FALSE,1,0
5849,111194,940,2025-05-04 00:00:00,2025-05-04 05:54:17,Damage,5.904701911,TRUE,2,4910.789146
5850,111213,784,2025-01-28 00:00:00,2025-01-28 21:42:08,Refund,21.70210219,FALSE,5,0
5851,111227,726,2024-09-28 00:00:00,2024-09-28 09:24:49,Damage,9.413481757,FALSE,4,0
5852,111233,360,2024-09-18 00:00:00,2024-09-18 08:10:29,Delay,8.174716629,FALSE,2,0
5853,111237,841,2024-12-21 00:00:00,2024-12-21 09:28:49,TechIssue,9.480172822,FALSE,5,0
5854,111239,220,2025-02-25 00:00:00,2025-02-25 23:52:54,Refund,23.8816271,FALSE,4,0
5855,111272,72,2025-04-21 00:00:00,2025-04-21 14:14:32,Damage,14.24208404,FALSE,3,0
5856,111287,210,2025-06-06 00:00:00,2025-06-06 21:54:55,Refund,21.9152404,FALSE,3,0
5857,111330,807,2025-02-25 00:00:00,2025-02-25 09:30:47,TechIssue,9.513011232,FALSE,2,0
5858,111333,960,2025-05-11 00:00:00,2025-05-11 18:48:24,TechIssue,18.80664686,FALSE,3,0
5859,111341,517,2025-01-05 00:00:00,2025-01-05 19:54:40,Damage,19.91109412,FALSE,1,0
5860,111345,945,2025-03-17 00:00:00,2025-03-19 22:45:23,Damage,70.75629984,FALSE,3,0
5861,111387,927,2025-01-11 00:00:00,2025-01-11 03:46:14,Damage,3.770637417,FALSE,3,0
5862,111424,5,2024-10-12 00:00:00,2024-10-12 05:07:42,TechIssue,5.128313602,FALSE,3,0
5863,111432,306,2024-12-06 00:00:00,2024-12-06 21:59:04,Delay,21.98433923,FALSE,2,0
5864,111434,14,2025-05-09 00:00:00,2025-05-09 22:49:23,TechIssue,22.82313201,FALSE,1,0
5865,111439,91,2024-08-24 00:00:00,2024-08-24 12:49:57,Refund,12.83250523,FALSE,5,0
5866,111467,687,2024-10-09 00:00:00,2024-10-09 15:03:23,Damage,15.0563076,FALSE,1,0
5867,111481,972,2024-12-29 00:00:00,2024-12-29 06:44:50,Damage,6.747268369,FALSE,3,0
5868,111490,270,2024-12-30 00:00:00,2024-12-30 22:19:51,Delay,22.33080158,FALSE,5,0
5869,111491,795,2024-12-13 00:00:00,2024-12-13 13:35:12,Refund,13.58659042,FALSE,1,0
5870,111551,676,2024-07-24 00:00:00,2024-07-24 10:37:27,Delay,10.62413244,FALSE,3,0
5871,111552,528,2024-08-09 00:00:00,2024-08-09 05:19:52,Damage,5.331122876,FALSE,3,0
5872,111560,614,2024-09-13 00:00:00,2024-09-13 17:00:50,Damage,17.01398353,FALSE,4,0
5873,111578,24,2025-03-08 00:00:00,2025-03-08 08:21:01,Delay,8.350220752,FALSE,4,0
5874,111592,425,2024-09-29 00:00:00,2024-09-29 23:30:14,Delay,23.5037613,FALSE,3,0
5875,111603,489,2024-07-24 00:00:00,2024-07-24 05:18:08,TechIssue,5.302086246,FALSE,1,0
5876,111611,566,2025-06-15 00:00:00,2025-06-15 15:36:05,Delay,15.60136408,FALSE,1,0
5877,111635,625,2025-02-04 00:00:00,2025-02-04 10:17:51,Damage,10.29761031,FALSE,3,0
5878,111642,371,2024-10-11 00:00:00,2024-10-11 12:43:11,Refund,12.71958834,FALSE,5,0
5879,111648,83,2025-02-08 00:00:00,2025-02-08 17:01:39,Refund,17.02748063,FALSE,3,0
5880,111657,369,2024-12-07 00:00:00,2024-12-07 07:04:43,TechIssue,7.078695411,FALSE,4,0
5881,111661,530,2025-04-18 00:00:00,2025-04-18 06:29:05,Damage,6.484640062,FALSE,1,0
5882,111681,46,2025-06-17 00:00:00,2025-06-21 23:04:31,Delay,119.075345,FALSE,4,0
5883,111682,557,2024-08-22 00:00:00,2024-08-22 18:44:17,TechIssue,18.73817031,FALSE,3,0
5884,111729,894,2025-05-16 00:00:00,2025-05-16 03:55:03,Damage,3.917615839,FALSE,5,0
5885,111764,553,2025-03-29 00:00:00,2025-03-29 17:16:45,Delay,17.27922815,FALSE,3,0
5886,111787,733,2025-06-03 00:00:00,2025-06-03 17:27:22,Refund,17.45611471,FALSE,3,0
5887,111816,40,2024-10-12 00:00:00,2024-10-12 15:03:31,Delay,15.05855486,TRUE,3,1585.857902
5888,111901,146,2024-09-28 00:00:00,2024-09-28 14:37:51,Delay,14.63082196,FALSE,2,0
5889,111949,233,2024-11-16 00:00:00,2024-11-16 13:40:44,TechIssue,13.6789476,FALSE,1,0
5890,111975,674,2024-11-23 00:00:00,2024-11-23 22:39:01,Refund,22.65031588,FALSE,2,0
5891,111984,132,2024-10-07 00:00:00,2024-10-07 07:06:31,Damage,7.108703834,FALSE,5,0
5892,112013,84,2024-10-06 00:00:00,2024-10-06 15:25:37,Refund,15.42682661,FALSE,2,0
5893,112014,617,2025-05-31 00:00:00,2025-05-31 08:57:07,Damage,8.951819089,FALSE,1,0
5894,112015,255,2024-12-23 00:00:00,2024-12-23 19:36:54,Damage,19.61491713,FALSE,2,0
5895,112021,490,2025-01-06 00:00:00,2025-01-06 15:01:11,Refund,15.01975603,TRUE,1,4961.207612
5896,112035,815,2025-05-13 00:00:00,2025-05-13 21:43:18,Damage,21.72154609,FALSE,1,0
5897,112039,256,2025-04-28 00:00:00,2025-04-28 19:28:31,Damage,19.47526204,FALSE,1,0
5898,112045,824,2024-07-28 00:00:00,2024-07-28 21:28:01,TechIssue,21.46705398,FALSE,1,0
5899,112050,399,2024-10-14 00:00:00,2024-10-14 16:18:22,Refund,16.30605472,FALSE,4,0
5900,112059,884,2024-10-22 00:00:00,2024-10-22 04:00:21,Refund,4.005722302,FALSE,3,0
5901,112070,19,2024-12-26 00:00:00,2024-12-26 12:14:31,Delay,12.24201873,FALSE,1,0
5902,112079,113,2024-07-20 00:00:00,2024-07-20 01:00:34,Refund,1.009570841,FALSE,2,0
5903,112083,522,2025-05-15 00:00:00,2025-05-15 21:07:35,Damage,21.12629573,FALSE,4,0
5904,112085,645,2025-06-19 00:00:00,2025-06-19 22:10:44,Delay,22.17900534,FALSE,4,0
5905,112114,96,2024-10-20 00:00:00,2024-10-20 02:26:28,Damage,2.441127121,FALSE,4,0
5906,112158,10,2024-11-06 00:00:00,2024-11-06 05:01:37,TechIssue,5.026955827,FALSE,2,0
5907,112215,818,2024-07-30 00:00:00,2024-07-30 21:27:50,Damage,21.4640066,FALSE,3,0
5908,112224,808,2025-05-19 00:00:00,2025-05-19 16:29:48,Delay,16.49659938,FALSE,3,0
5909,112241,363,2025-01-08 00:00:00,2025-01-08 16:24:30,TechIssue,16.40845131,TRUE,1,4247.856111
5910,112246,646,2024-09-06 00:00:00,2024-09-06 22:50:26,Refund,22.84049325,FALSE,1,0
5911,112261,498,2024-07-20 00:00:00,2024-07-20 12:49:45,Refund,12.82921188,FALSE,4,0
5912,112273,990,2025-03-29 00:00:00,2025-03-29 01:43:55,Damage,1.731832291,FALSE,1,0
5913,112339,183,2025-01-12 00:00:00,2025-01-12 12:35:24,TechIssue,12.59007937,FALSE,5,0
5914,112343,700,2025-06-09 00:00:00,2025-06-10 13:20:55,Refund,37.34867952,FALSE,4,0
5915,112348,868,2025-05-11 00:00:00,2025-05-11 05:29:15,Refund,5.487513112,FALSE,3,0
5916,112352,150,2025-05-26 00:00:00,2025-05-26 04:59:26,Damage,4.990533163,FALSE,1,0
5917,112358,452,2024-08-07 00:00:00,2024-08-07 19:34:43,Delay,19.57873549,FALSE,5,0
5918,112387,478,2025-03-22 00:00:00,2025-03-22 23:25:59,Damage,23.43306062,FALSE,5,0
5919,112402,527,2024-08-20 00:00:00,2024-08-20 18:14:17,Refund,18.23798114,FALSE,4,0
5920,112408,100,2024-07-08 00:00:00,2024-07-08 06:11:38,TechIssue,6.193857444,FALSE,4,0
5921,112421,210,2025-06-24 00:00:00,2025-06-24 19:09:30,Refund,19.15840841,TRUE,3,2560.625097
5922,112448,855,2025-06-28 00:00:00,2025-06-30 21:46:12,Refund,69.76992061,FALSE,3,0
5923,112453,844,2025-02-09 00:00:00,2025-02-10 19:36:10,Delay,43.60286871,FALSE,3,0
5924,112455,461,2025-05-07 00:00:00,2025-05-07 02:36:41,TechIssue,2.611463276,FALSE,5,0
5925,112524,369,2025-04-10 00:00:00,2025-04-10 05:47:08,Damage,5.785475382,TRUE,1,1885.463996
5926,112552,123,2024-12-25 00:00:00,2024-12-25 22:10:20,TechIssue,22.17234294,FALSE,5,0
5927,112554,512,2025-06-04 00:00:00,2025-06-04 09:05:18,Delay,9.088274734,FALSE,3,0
5928,112579,291,2024-09-15 00:00:00,2024-09-15 15:45:51,Damage,15.76412747,FALSE,5,0
5929,112582,209,2024-09-06 00:00:00,2024-09-06 13:40:49,TechIssue,13.68036927,FALSE,5,0
5930,112588,591,2025-01-05 00:00:00,2025-01-05 04:29:22,Refund,4.489316198,FALSE,3,0
5931,112589,556,2024-12-11 00:00:00,2024-12-11 23:21:17,Delay,23.35466066,FALSE,2,0
5932,112612,26,2024-10-10 00:00:00,2024-10-10 21:32:33,Delay,21.54254093,FALSE,5,0
5933,112620,635,2024-08-09 00:00:00,2024-08-09 09:31:05,TechIssue,9.518190075,FALSE,1,0
5934,112632,416,2024-09-07 00:00:00,2024-09-07 09:17:42,TechIssue,9.295080718,FALSE,3,0
5935,112649,844,2024-08-13 00:00:00,2024-08-13 12:06:48,TechIssue,12.11323874,FALSE,2,0
5936,112650,770,2025-03-31 00:00:00,2025-03-31 01:23:13,Refund,1.386955424,FALSE,3,0
5937,112690,745,2025-02-19 00:00:00,2025-02-21 16:56:04,Delay,64.93434433,FALSE,1,0
5938,112700,516,2025-04-28 00:00:00,2025-04-28 18:10:35,Damage,18.17636022,FALSE,1,0
5939,112715,473,2025-01-17 00:00:00,2025-01-17 23:37:53,Refund,23.63135081,FALSE,2,0
5940,112755,79,2025-05-06 00:00:00,2025-05-08 00:54:32,TechIssue,48.90889653,FALSE,3,0
5941,112756,224,2024-10-03 00:00:00,2024-10-03 01:03:51,Damage,1.064299783,FALSE,4,0
5942,112767,79,2024-07-20 00:00:00,2024-07-20 10:17:49,Refund,10.29695233,FALSE,5,0
5943,112780,257,2025-05-13 00:00:00,2025-05-13 20:54:51,Delay,20.91411599,FALSE,1,0
5944,112786,354,2025-01-23 00:00:00,2025-01-23 13:17:32,Delay,13.29229608,FALSE,3,0
5945,112799,406,2025-01-29 00:00:00,2025-01-29 01:22:41,Delay,1.378081243,FALSE,5,0
5946,112823,867,2025-01-21 00:00:00,2025-01-21 18:30:41,TechIssue,18.51150267,FALSE,5,0
5947,112837,407,2024-11-18 00:00:00,2024-11-18 16:01:56,Refund,16.03228883,FALSE,5,0
5948,112848,55,2024-08-15 00:00:00,2024-08-16 15:08:02,Damage,39.13400464,TRUE,3,2441.375668
5949,112853,357,2025-05-28 00:00:00,2025-05-28 23:47:49,TechIssue,23.79707418,FALSE,1,0
5950,112865,227,2024-10-16 00:00:00,2024-10-16 01:00:55,Delay,1.015223686,FALSE,4,0
5951,112883,855,2024-08-31 00:00:00,2024-08-31 23:06:32,TechIssue,23.10892347,FALSE,4,0
5952,112899,630,2025-06-17 00:00:00,2025-06-17 08:17:42,TechIssue,8.294870805,FALSE,5,0
5953,112901,69,2025-06-30 00:00:00,2025-06-30 19:13:00,Delay,19.2167194,FALSE,3,0
5954,112928,565,2024-10-07 00:00:00,2024-10-07 21:41:12,Refund,21.68657192,FALSE,3,0
5955,112942,848,2024-10-03 00:00:00,2024-10-03 11:11:54,TechIssue,11.19838697,FALSE,3,0
5956,112956,315,2024-12-12 00:00:00,2024-12-12 14:19:30,Refund,14.3250075,FALSE,1,0
5957,112974,911,2024-08-21 00:00:00,2024-08-21 05:06:14,Refund,5.103851717,FALSE,4,0
5958,112975,570,2025-03-03 00:00:00,2025-03-04 02:36:52,Refund,26.61435544,FALSE,2,0
5959,113051,608,2024-12-10 00:00:00,2024-12-10 09:06:50,Delay,9.114014528,FALSE,4,0
5960,113082,535,2025-02-15 00:00:00,2025-02-15 22:16:06,Delay,22.2684113,FALSE,4,0
5961,113084,231,2025-03-23 00:00:00,2025-03-23 04:47:08,Refund,4.785432501,FALSE,1,0
5962,113105,880,2024-12-01 00:00:00,2024-12-01 07:34:02,Damage,7.567115672,FALSE,3,0
5963,113117,542,2024-12-22 00:00:00,2024-12-22 20:49:42,TechIssue,20.82846781,FALSE,3,0
5964,113209,434,2025-04-24 00:00:00,2025-05-02 07:19:00,Refund,199.3167688,FALSE,2,0
5965,113211,316,2025-03-09 00:00:00,2025-03-09 16:38:05,TechIssue,16.63468593,FALSE,5,0
5966,113226,667,2025-03-07 00:00:00,2025-03-07 05:43:31,Delay,5.725252357,FALSE,5,0
5967,113230,31,2025-01-09 00:00:00,2025-01-09 19:06:09,Damage,19.10257839,FALSE,4,0
5968,113247,966,2024-08-11 00:00:00,2024-08-11 02:58:10,TechIssue,2.969421582,FALSE,3,0
5969,113274,950,2025-01-05 00:00:00,2025-01-05 21:12:28,Damage,21.20782742,FALSE,2,0
5970,113275,910,2025-04-18 00:00:00,2025-04-18 12:37:12,Damage,12.61996024,FALSE,2,0
5971,113320,641,2024-10-26 00:00:00,2024-10-26 10:54:33,TechIssue,10.90909615,FALSE,2,0
5972,113386,109,2024-10-11 00:00:00,2024-10-11 05:21:07,Refund,5.352075285,FALSE,1,0
5973,113393,870,2024-07-04 00:00:00,2024-07-05 20:13:24,Delay,44.22338815,TRUE,5,2465.368885
5974,113400,749,2024-09-14 00:00:00,2024-09-14 05:37:33,TechIssue,5.625698041,FALSE,4,0
5975,113416,682,2024-12-30 00:00:00,2024-12-30 19:03:09,Delay,19.05255813,TRUE,4,1296.034943
5976,113423,363,2024-09-15 00:00:00,2024-09-15 17:58:45,TechIssue,17.97916614,FALSE,3,0
5977,113450,387,2024-10-19 00:00:00,2024-10-19 05:53:18,Refund,5.888316044,FALSE,3,0
5978,113476,621,2025-01-02 00:00:00,2025-01-02 18:20:46,Damage,18.34615641,FALSE,2,0
5979,113481,708,2024-09-22 00:00:00,2024-09-22 04:55:54,Damage,4.931723933,FALSE,1,0
5980,113501,333,2025-03-14 00:00:00,2025-03-14 19:25:14,TechIssue,19.42042379,FALSE,1,0
5981,113513,875,2024-10-22 00:00:00,2024-10-23 01:17:00,Delay,25.28343979,FALSE,1,0
5982,113520,63,2025-04-15 00:00:00,2025-04-15 16:00:51,Delay,16.01419976,FALSE,4,0
5983,113525,835,2025-02-03 00:00:00,2025-02-05 10:25:21,Damage,58.42249885,FALSE,1,0
5984,113538,55,2024-12-19 00:00:00,2024-12-20 09:39:58,TechIssue,33.66604826,FALSE,4,0
5985,113542,217,2025-03-21 00:00:00,2025-03-21 01:47:28,Delay,1.791153104,FALSE,3,0
5986,113551,828,2025-04-27 00:00:00,2025-04-27 21:01:20,Refund,21.02222998,FALSE,1,0
5987,113571,438,2025-02-01 00:00:00,2025-02-01 15:57:33,Refund,15.9591984,FALSE,1,0
5988,113632,433,2024-09-05 00:00:00,2024-09-05 05:23:37,TechIssue,5.393694264,FALSE,3,0
5989,113655,325,2024-11-18 00:00:00,2024-11-18 11:29:39,Damage,11.49423398,FALSE,5,0
5990,113671,205,2025-03-26 00:00:00,2025-03-26 08:36:19,TechIssue,8.605224317,FALSE,2,0
5991,113681,14,2025-04-28 00:00:00,2025-04-28 15:12:04,Damage,15.20102317,FALSE,1,0
5992,113689,844,2024-07-22 00:00:00,2024-07-22 10:02:03,Refund,10.03405396,FALSE,4,0
5993,113731,651,2024-08-17 00:00:00,2024-08-17 04:14:37,Delay,4.243746314,FALSE,4,0
5994,113745,129,2025-05-01 00:00:00,2025-05-01 03:01:04,TechIssue,3.01787314,FALSE,1,0
5995,113759,239,2024-07-17 00:00:00,2024-07-17 19:06:36,Refund,19.11000398,FALSE,3,0
5996,113768,805,2025-01-13 00:00:00,2025-01-13 06:24:46,Damage,6.412682972,FALSE,3,0
5997,113779,189,2024-07-19 00:00:00,2024-07-19 14:57:52,TechIssue,14.96437578,FALSE,1,0
5998,113782,634,2025-06-26 00:00:00,2025-06-26 04:31:20,Damage,4.522334146,FALSE,4,0
5999,113846,217,2024-07-03 00:00:00,2024-07-03 07:12:23,Delay,7.206485455,FALSE,5,0
6000,113854,808,2025-06-20 00:00:00,2025-06-20 22:46:44,Damage,22.77884909,FALSE,1,0
6001,113856,279,2024-12-22 00:00:00,2024-12-22 06:59:43,Damage,6.995332507,FALSE,3,0
6002,113865,745,2024-11-18 00:00:00,2024-11-19 15:24:20,Damage,39.40553331,FALSE,1,0
6003,113882,267,2024-10-02 00:00:00,2024-10-02 02:27:14,Delay,2.453824147,FALSE,2,0
6004,113902,903,2025-02-10 00:00:00,2025-02-10 17:25:10,Damage,17.41958298,FALSE,2,0
6005,113907,512,2024-07-23 00:00:00,2024-07-24 17:24:55,TechIssue,41.41528421,FALSE,4,0
6006,113918,893,2024-09-22 00:00:00,2024-09-22 09:11:51,Delay,9.197416424,FALSE,3,0
6007,113928,362,2024-10-17 00:00:00,2024-10-17 06:53:04,TechIssue,6.8844286,FALSE,3,0
6008,113944,799,2025-06-29 00:00:00,2025-06-29 12:36:07,TechIssue,12.60182809,FALSE,3,0
6009,113949,677,2024-07-02 00:00:00,2024-07-02 21:43:34,Damage,21.72601449,FALSE,3,0
6010,113951,812,2024-10-18 00:00:00,2024-10-18 06:08:59,Damage,6.149690743,FALSE,1,0
6011,114013,632,2025-01-21 00:00:00,2025-01-21 22:36:33,Delay,22.60927524,FALSE,5,0
6012,114016,447,2024-07-04 00:00:00,2024-07-04 17:18:24,Damage,17.30661695,FALSE,1,0
6013,114034,854,2025-06-30 00:00:00,2025-06-30 15:24:02,Delay,15.40044175,FALSE,4,0
6014,114043,971,2024-11-10 00:00:00,2024-11-10 20:24:00,Refund,20.39988117,FALSE,3,0
6015,114047,825,2024-11-19 00:00:00,2024-11-19 10:40:02,Refund,10.66719101,FALSE,4,0
6016,114052,280,2025-03-20 00:00:00,2025-03-20 18:55:19,Refund,18.92205405,FALSE,2,0
6017,114078,385,2025-01-31 00:00:00,2025-01-31 20:46:22,TechIssue,20.77286113,FALSE,4,0
6018,114081,809,2024-07-18 00:00:00,2024-07-18 17:08:50,Refund,17.1471605,FALSE,3,0
6019,114106,495,2024-08-09 00:00:00,2024-08-09 02:52:41,Delay,2.877949717,FALSE,3,0
6020,114149,461,2025-03-01 00:00:00,2025-03-01 05:52:31,Damage,5.875167432,FALSE,2,0
6021,114167,175,2024-12-19 00:00:00,2024-12-19 12:01:28,Damage,12.02434442,FALSE,1,0
6022,114173,375,2024-09-02 00:00:00,2024-09-04 15:30:47,Damage,63.51305457,FALSE,1,0
6023,114181,38,2025-03-16 00:00:00,2025-03-18 11:21:10,Damage,59.35281599,FALSE,2,0
6024,114203,908,2024-09-28 00:00:00,2024-09-28 05:03:47,Delay,5.06294835,FALSE,1,0
6025,114221,895,2024-09-14 00:00:00,2024-09-14 07:31:08,Delay,7.518918533,FALSE,1,0
6026,114266,532,2025-02-02 00:00:00,2025-02-02 16:12:28,Refund,16.20764257,FALSE,5,0
6027,114354,941,2025-05-26 00:00:00,2025-05-26 06:17:16,Damage,6.287669156,FALSE,5,0
6028,114360,555,2024-07-16 00:00:00,2024-07-16 13:40:17,TechIssue,13.67145434,FALSE,2,0
6029,114379,976,2025-01-31 00:00:00,2025-01-31 02:19:32,Refund,2.32563542,FALSE,3,0
6030,114393,675,2025-04-24 00:00:00,2025-04-24 23:27:51,Damage,23.4642158,FALSE,2,0
6031,114401,399,2025-04-09 00:00:00,2025-04-11 16:30:27,Refund,64.50754003,FALSE,4,0
6032,114430,939,2025-03-11 00:00:00,2025-03-11 17:11:17,TechIssue,17.18799783,FALSE,2,0
6033,114431,748,2024-08-12 00:00:00,2024-08-18 16:36:27,TechIssue,160.6076024,FALSE,4,0
6034,114462,837,2024-10-09 00:00:00,2024-10-09 13:19:43,Refund,13.32852941,FALSE,2,0
6035,114463,427,2024-07-13 00:00:00,2024-07-13 15:19:47,Delay,15.32986069,FALSE,3,0
6036,114479,797,2025-03-11 00:00:00,2025-03-11 19:34:37,Damage,19.57684393,FALSE,1,0
6037,114502,912,2025-01-12 00:00:00,2025-01-14 19:53:05,Delay,67.88480539,FALSE,4,0
6038,114507,731,2024-07-26 00:00:00,2024-07-26 01:47:25,Refund,1.790374608,FALSE,4,0
6039,114522,537,2025-04-27 00:00:00,2025-04-27 14:59:11,TechIssue,14.98627535,FALSE,5,0
